audio,label
KsponSpeech_000903.pcm,KsponSpeech_label_000903.txt
KsponSpeech_000904.pcm,KsponSpeech_label_000904.txt
KsponSpeech_000905.pcm,KsponSpeech_label_000905.txt
KsponSpeech_000906.pcm,KsponSpeech_label_000906.txt
KsponSpeech_000907.pcm,KsponSpeech_label_000907.txt
KsponSpeech_000908.pcm,KsponSpeech_label_000908.txt
KsponSpeech_000909.pcm,KsponSpeech_label_000909.txt
KsponSpeech_000910.pcm,KsponSpeech_label_000910.txt
KsponSpeech_000911.pcm,KsponSpeech_label_000911.txt
KsponSpeech_000912.pcm,KsponSpeech_label_000912.txt
KsponSpeech_000913.pcm,KsponSpeech_label_000913.txt
KsponSpeech_000914.pcm,KsponSpeech_label_000914.txt
KsponSpeech_000915.pcm,KsponSpeech_label_000915.txt
KsponSpeech_000916.pcm,KsponSpeech_label_000916.txt
KsponSpeech_000917.pcm,KsponSpeech_label_000917.txt
KsponSpeech_000918.pcm,KsponSpeech_label_000918.txt
KsponSpeech_000919.pcm,KsponSpeech_label_000919.txt
KsponSpeech_000920.pcm,KsponSpeech_label_000920.txt
KsponSpeech_000921.pcm,KsponSpeech_label_000921.txt
KsponSpeech_000922.pcm,KsponSpeech_label_000922.txt
KsponSpeech_000923.pcm,KsponSpeech_label_000923.txt
KsponSpeech_000924.pcm,KsponSpeech_label_000924.txt
KsponSpeech_000925.pcm,KsponSpeech_label_000925.txt
KsponSpeech_000926.pcm,KsponSpeech_label_000926.txt
KsponSpeech_000927.pcm,KsponSpeech_label_000927.txt
KsponSpeech_000928.pcm,KsponSpeech_label_000928.txt
KsponSpeech_000929.pcm,KsponSpeech_label_000929.txt
KsponSpeech_000930.pcm,KsponSpeech_label_000930.txt
KsponSpeech_000931.pcm,KsponSpeech_label_000931.txt
KsponSpeech_000932.pcm,KsponSpeech_label_000932.txt
KsponSpeech_000933.pcm,KsponSpeech_label_000933.txt
KsponSpeech_000934.pcm,KsponSpeech_label_000934.txt
KsponSpeech_000935.pcm,KsponSpeech_label_000935.txt
KsponSpeech_000936.pcm,KsponSpeech_label_000936.txt
KsponSpeech_000937.pcm,KsponSpeech_label_000937.txt
KsponSpeech_000938.pcm,KsponSpeech_label_000938.txt
KsponSpeech_000939.pcm,KsponSpeech_label_000939.txt
KsponSpeech_000940.pcm,KsponSpeech_label_000940.txt
KsponSpeech_000941.pcm,KsponSpeech_label_000941.txt
KsponSpeech_000942.pcm,KsponSpeech_label_000942.txt
KsponSpeech_000943.pcm,KsponSpeech_label_000943.txt
KsponSpeech_000944.pcm,KsponSpeech_label_000944.txt
KsponSpeech_000945.pcm,KsponSpeech_label_000945.txt
KsponSpeech_000946.pcm,KsponSpeech_label_000946.txt
KsponSpeech_000947.pcm,KsponSpeech_label_000947.txt
KsponSpeech_000948.pcm,KsponSpeech_label_000948.txt
KsponSpeech_000949.pcm,KsponSpeech_label_000949.txt
KsponSpeech_000950.pcm,KsponSpeech_label_000950.txt
KsponSpeech_000951.pcm,KsponSpeech_label_000951.txt
KsponSpeech_000952.pcm,KsponSpeech_label_000952.txt
KsponSpeech_000953.pcm,KsponSpeech_label_000953.txt
KsponSpeech_000954.pcm,KsponSpeech_label_000954.txt
KsponSpeech_000955.pcm,KsponSpeech_label_000955.txt
KsponSpeech_000956.pcm,KsponSpeech_label_000956.txt
KsponSpeech_000957.pcm,KsponSpeech_label_000957.txt
KsponSpeech_000958.pcm,KsponSpeech_label_000958.txt
KsponSpeech_000959.pcm,KsponSpeech_label_000959.txt
KsponSpeech_000960.pcm,KsponSpeech_label_000960.txt
KsponSpeech_000961.pcm,KsponSpeech_label_000961.txt
KsponSpeech_000962.pcm,KsponSpeech_label_000962.txt
KsponSpeech_000963.pcm,KsponSpeech_label_000963.txt
KsponSpeech_000964.pcm,KsponSpeech_label_000964.txt
KsponSpeech_000965.pcm,KsponSpeech_label_000965.txt
KsponSpeech_000966.pcm,KsponSpeech_label_000966.txt
KsponSpeech_000967.pcm,KsponSpeech_label_000967.txt
KsponSpeech_000968.pcm,KsponSpeech_label_000968.txt
KsponSpeech_000969.pcm,KsponSpeech_label_000969.txt
KsponSpeech_000970.pcm,KsponSpeech_label_000970.txt
KsponSpeech_000971.pcm,KsponSpeech_label_000971.txt
KsponSpeech_000972.pcm,KsponSpeech_label_000972.txt
KsponSpeech_000973.pcm,KsponSpeech_label_000973.txt
KsponSpeech_000974.pcm,KsponSpeech_label_000974.txt
KsponSpeech_000975.pcm,KsponSpeech_label_000975.txt
KsponSpeech_000976.pcm,KsponSpeech_label_000976.txt
KsponSpeech_000977.pcm,KsponSpeech_label_000977.txt
KsponSpeech_000978.pcm,KsponSpeech_label_000978.txt
KsponSpeech_000979.pcm,KsponSpeech_label_000979.txt
KsponSpeech_000980.pcm,KsponSpeech_label_000980.txt
KsponSpeech_000981.pcm,KsponSpeech_label_000981.txt
KsponSpeech_000982.pcm,KsponSpeech_label_000982.txt
KsponSpeech_000983.pcm,KsponSpeech_label_000983.txt
KsponSpeech_000984.pcm,KsponSpeech_label_000984.txt
KsponSpeech_000985.pcm,KsponSpeech_label_000985.txt
KsponSpeech_000986.pcm,KsponSpeech_label_000986.txt
KsponSpeech_000987.pcm,KsponSpeech_label_000987.txt
KsponSpeech_000988.pcm,KsponSpeech_label_000988.txt
KsponSpeech_000989.pcm,KsponSpeech_label_000989.txt
KsponSpeech_000990.pcm,KsponSpeech_label_000990.txt
KsponSpeech_000991.pcm,KsponSpeech_label_000991.txt
KsponSpeech_000992.pcm,KsponSpeech_label_000992.txt
KsponSpeech_000993.pcm,KsponSpeech_label_000993.txt
KsponSpeech_000994.pcm,KsponSpeech_label_000994.txt
KsponSpeech_000995.pcm,KsponSpeech_label_000995.txt
KsponSpeech_000996.pcm,KsponSpeech_label_000996.txt
KsponSpeech_000997.pcm,KsponSpeech_label_000997.txt
KsponSpeech_000998.pcm,KsponSpeech_label_000998.txt
KsponSpeech_000999.pcm,KsponSpeech_label_000999.txt
KsponSpeech_001000.pcm,KsponSpeech_label_001000.txt
KsponSpeech_001001.pcm,KsponSpeech_label_001001.txt
KsponSpeech_001002.pcm,KsponSpeech_label_001002.txt
KsponSpeech_001003.pcm,KsponSpeech_label_001003.txt
KsponSpeech_001004.pcm,KsponSpeech_label_001004.txt
KsponSpeech_001005.pcm,KsponSpeech_label_001005.txt
KsponSpeech_001006.pcm,KsponSpeech_label_001006.txt
KsponSpeech_001007.pcm,KsponSpeech_label_001007.txt
KsponSpeech_001008.pcm,KsponSpeech_label_001008.txt
KsponSpeech_001009.pcm,KsponSpeech_label_001009.txt
KsponSpeech_001010.pcm,KsponSpeech_label_001010.txt
KsponSpeech_001011.pcm,KsponSpeech_label_001011.txt
KsponSpeech_001012.pcm,KsponSpeech_label_001012.txt
KsponSpeech_001013.pcm,KsponSpeech_label_001013.txt
KsponSpeech_001014.pcm,KsponSpeech_label_001014.txt
KsponSpeech_001015.pcm,KsponSpeech_label_001015.txt
KsponSpeech_001016.pcm,KsponSpeech_label_001016.txt
KsponSpeech_001017.pcm,KsponSpeech_label_001017.txt
KsponSpeech_001018.pcm,KsponSpeech_label_001018.txt
KsponSpeech_001019.pcm,KsponSpeech_label_001019.txt
KsponSpeech_001020.pcm,KsponSpeech_label_001020.txt
KsponSpeech_001021.pcm,KsponSpeech_label_001021.txt
KsponSpeech_001022.pcm,KsponSpeech_label_001022.txt
KsponSpeech_001023.pcm,KsponSpeech_label_001023.txt
KsponSpeech_001024.pcm,KsponSpeech_label_001024.txt
KsponSpeech_001025.pcm,KsponSpeech_label_001025.txt
KsponSpeech_001026.pcm,KsponSpeech_label_001026.txt
KsponSpeech_001027.pcm,KsponSpeech_label_001027.txt
KsponSpeech_001028.pcm,KsponSpeech_label_001028.txt
KsponSpeech_001029.pcm,KsponSpeech_label_001029.txt
KsponSpeech_001030.pcm,KsponSpeech_label_001030.txt
KsponSpeech_001031.pcm,KsponSpeech_label_001031.txt
KsponSpeech_001032.pcm,KsponSpeech_label_001032.txt
KsponSpeech_001033.pcm,KsponSpeech_label_001033.txt
KsponSpeech_001034.pcm,KsponSpeech_label_001034.txt
KsponSpeech_001035.pcm,KsponSpeech_label_001035.txt
KsponSpeech_001036.pcm,KsponSpeech_label_001036.txt
KsponSpeech_001037.pcm,KsponSpeech_label_001037.txt
KsponSpeech_001038.pcm,KsponSpeech_label_001038.txt
KsponSpeech_001039.pcm,KsponSpeech_label_001039.txt
KsponSpeech_001040.pcm,KsponSpeech_label_001040.txt
KsponSpeech_001041.pcm,KsponSpeech_label_001041.txt
KsponSpeech_001042.pcm,KsponSpeech_label_001042.txt
KsponSpeech_001043.pcm,KsponSpeech_label_001043.txt
KsponSpeech_001044.pcm,KsponSpeech_label_001044.txt
KsponSpeech_001045.pcm,KsponSpeech_label_001045.txt
KsponSpeech_001046.pcm,KsponSpeech_label_001046.txt
KsponSpeech_001047.pcm,KsponSpeech_label_001047.txt
KsponSpeech_001048.pcm,KsponSpeech_label_001048.txt
KsponSpeech_001049.pcm,KsponSpeech_label_001049.txt
KsponSpeech_001050.pcm,KsponSpeech_label_001050.txt
KsponSpeech_001051.pcm,KsponSpeech_label_001051.txt
KsponSpeech_001052.pcm,KsponSpeech_label_001052.txt
KsponSpeech_001053.pcm,KsponSpeech_label_001053.txt
KsponSpeech_001054.pcm,KsponSpeech_label_001054.txt
KsponSpeech_001055.pcm,KsponSpeech_label_001055.txt
KsponSpeech_001056.pcm,KsponSpeech_label_001056.txt
KsponSpeech_001057.pcm,KsponSpeech_label_001057.txt
KsponSpeech_001058.pcm,KsponSpeech_label_001058.txt
KsponSpeech_001059.pcm,KsponSpeech_label_001059.txt
KsponSpeech_001060.pcm,KsponSpeech_label_001060.txt
KsponSpeech_001061.pcm,KsponSpeech_label_001061.txt
KsponSpeech_001062.pcm,KsponSpeech_label_001062.txt
KsponSpeech_001063.pcm,KsponSpeech_label_001063.txt
KsponSpeech_001064.pcm,KsponSpeech_label_001064.txt
KsponSpeech_001065.pcm,KsponSpeech_label_001065.txt
KsponSpeech_001066.pcm,KsponSpeech_label_001066.txt
KsponSpeech_001067.pcm,KsponSpeech_label_001067.txt
KsponSpeech_001068.pcm,KsponSpeech_label_001068.txt
KsponSpeech_001069.pcm,KsponSpeech_label_001069.txt
KsponSpeech_001070.pcm,KsponSpeech_label_001070.txt
KsponSpeech_001071.pcm,KsponSpeech_label_001071.txt
KsponSpeech_001072.pcm,KsponSpeech_label_001072.txt
KsponSpeech_001073.pcm,KsponSpeech_label_001073.txt
KsponSpeech_001074.pcm,KsponSpeech_label_001074.txt
KsponSpeech_001075.pcm,KsponSpeech_label_001075.txt
KsponSpeech_001076.pcm,KsponSpeech_label_001076.txt
KsponSpeech_001077.pcm,KsponSpeech_label_001077.txt
KsponSpeech_001078.pcm,KsponSpeech_label_001078.txt
KsponSpeech_001079.pcm,KsponSpeech_label_001079.txt
KsponSpeech_001080.pcm,KsponSpeech_label_001080.txt
KsponSpeech_001081.pcm,KsponSpeech_label_001081.txt
KsponSpeech_001082.pcm,KsponSpeech_label_001082.txt
KsponSpeech_001083.pcm,KsponSpeech_label_001083.txt
KsponSpeech_001084.pcm,KsponSpeech_label_001084.txt
KsponSpeech_001085.pcm,KsponSpeech_label_001085.txt
KsponSpeech_001086.pcm,KsponSpeech_label_001086.txt
KsponSpeech_001087.pcm,KsponSpeech_label_001087.txt
KsponSpeech_001088.pcm,KsponSpeech_label_001088.txt
KsponSpeech_001089.pcm,KsponSpeech_label_001089.txt
KsponSpeech_001090.pcm,KsponSpeech_label_001090.txt
KsponSpeech_001091.pcm,KsponSpeech_label_001091.txt
KsponSpeech_001092.pcm,KsponSpeech_label_001092.txt
KsponSpeech_001093.pcm,KsponSpeech_label_001093.txt
KsponSpeech_001094.pcm,KsponSpeech_label_001094.txt
KsponSpeech_001095.pcm,KsponSpeech_label_001095.txt
KsponSpeech_001096.pcm,KsponSpeech_label_001096.txt
KsponSpeech_001097.pcm,KsponSpeech_label_001097.txt
KsponSpeech_001098.pcm,KsponSpeech_label_001098.txt
KsponSpeech_001099.pcm,KsponSpeech_label_001099.txt
KsponSpeech_001100.pcm,KsponSpeech_label_001100.txt
KsponSpeech_001101.pcm,KsponSpeech_label_001101.txt
KsponSpeech_001102.pcm,KsponSpeech_label_001102.txt
KsponSpeech_001103.pcm,KsponSpeech_label_001103.txt
KsponSpeech_001104.pcm,KsponSpeech_label_001104.txt
KsponSpeech_001105.pcm,KsponSpeech_label_001105.txt
KsponSpeech_001106.pcm,KsponSpeech_label_001106.txt
KsponSpeech_001107.pcm,KsponSpeech_label_001107.txt
KsponSpeech_001108.pcm,KsponSpeech_label_001108.txt
KsponSpeech_001109.pcm,KsponSpeech_label_001109.txt
KsponSpeech_001110.pcm,KsponSpeech_label_001110.txt
KsponSpeech_001111.pcm,KsponSpeech_label_001111.txt
KsponSpeech_001112.pcm,KsponSpeech_label_001112.txt
KsponSpeech_001113.pcm,KsponSpeech_label_001113.txt
KsponSpeech_001114.pcm,KsponSpeech_label_001114.txt
KsponSpeech_001115.pcm,KsponSpeech_label_001115.txt
KsponSpeech_001116.pcm,KsponSpeech_label_001116.txt
KsponSpeech_001117.pcm,KsponSpeech_label_001117.txt
KsponSpeech_001118.pcm,KsponSpeech_label_001118.txt
KsponSpeech_001119.pcm,KsponSpeech_label_001119.txt
KsponSpeech_001120.pcm,KsponSpeech_label_001120.txt
KsponSpeech_001121.pcm,KsponSpeech_label_001121.txt
KsponSpeech_001122.pcm,KsponSpeech_label_001122.txt
KsponSpeech_001123.pcm,KsponSpeech_label_001123.txt
KsponSpeech_001124.pcm,KsponSpeech_label_001124.txt
KsponSpeech_001125.pcm,KsponSpeech_label_001125.txt
KsponSpeech_001126.pcm,KsponSpeech_label_001126.txt
KsponSpeech_001127.pcm,KsponSpeech_label_001127.txt
KsponSpeech_001128.pcm,KsponSpeech_label_001128.txt
KsponSpeech_001129.pcm,KsponSpeech_label_001129.txt
KsponSpeech_001130.pcm,KsponSpeech_label_001130.txt
KsponSpeech_001131.pcm,KsponSpeech_label_001131.txt
KsponSpeech_001132.pcm,KsponSpeech_label_001132.txt
KsponSpeech_001133.pcm,KsponSpeech_label_001133.txt
KsponSpeech_001134.pcm,KsponSpeech_label_001134.txt
KsponSpeech_001135.pcm,KsponSpeech_label_001135.txt
KsponSpeech_001136.pcm,KsponSpeech_label_001136.txt
KsponSpeech_001137.pcm,KsponSpeech_label_001137.txt
KsponSpeech_001138.pcm,KsponSpeech_label_001138.txt
KsponSpeech_001139.pcm,KsponSpeech_label_001139.txt
KsponSpeech_001140.pcm,KsponSpeech_label_001140.txt
KsponSpeech_001141.pcm,KsponSpeech_label_001141.txt
KsponSpeech_001142.pcm,KsponSpeech_label_001142.txt
KsponSpeech_001143.pcm,KsponSpeech_label_001143.txt
KsponSpeech_001144.pcm,KsponSpeech_label_001144.txt
KsponSpeech_001145.pcm,KsponSpeech_label_001145.txt
KsponSpeech_001146.pcm,KsponSpeech_label_001146.txt
KsponSpeech_001147.pcm,KsponSpeech_label_001147.txt
KsponSpeech_001148.pcm,KsponSpeech_label_001148.txt
KsponSpeech_001149.pcm,KsponSpeech_label_001149.txt
KsponSpeech_001150.pcm,KsponSpeech_label_001150.txt
KsponSpeech_001151.pcm,KsponSpeech_label_001151.txt
KsponSpeech_001152.pcm,KsponSpeech_label_001152.txt
KsponSpeech_001153.pcm,KsponSpeech_label_001153.txt
KsponSpeech_001154.pcm,KsponSpeech_label_001154.txt
KsponSpeech_001155.pcm,KsponSpeech_label_001155.txt
KsponSpeech_001156.pcm,KsponSpeech_label_001156.txt
KsponSpeech_001157.pcm,KsponSpeech_label_001157.txt
KsponSpeech_001158.pcm,KsponSpeech_label_001158.txt
KsponSpeech_001159.pcm,KsponSpeech_label_001159.txt
KsponSpeech_001160.pcm,KsponSpeech_label_001160.txt
KsponSpeech_001161.pcm,KsponSpeech_label_001161.txt
KsponSpeech_001162.pcm,KsponSpeech_label_001162.txt
KsponSpeech_001163.pcm,KsponSpeech_label_001163.txt
KsponSpeech_001164.pcm,KsponSpeech_label_001164.txt
KsponSpeech_001165.pcm,KsponSpeech_label_001165.txt
KsponSpeech_001166.pcm,KsponSpeech_label_001166.txt
KsponSpeech_001167.pcm,KsponSpeech_label_001167.txt
KsponSpeech_001168.pcm,KsponSpeech_label_001168.txt
KsponSpeech_001169.pcm,KsponSpeech_label_001169.txt
KsponSpeech_001170.pcm,KsponSpeech_label_001170.txt
KsponSpeech_001171.pcm,KsponSpeech_label_001171.txt
KsponSpeech_001172.pcm,KsponSpeech_label_001172.txt
KsponSpeech_001173.pcm,KsponSpeech_label_001173.txt
KsponSpeech_001174.pcm,KsponSpeech_label_001174.txt
KsponSpeech_001175.pcm,KsponSpeech_label_001175.txt
KsponSpeech_001176.pcm,KsponSpeech_label_001176.txt
KsponSpeech_001177.pcm,KsponSpeech_label_001177.txt
KsponSpeech_001178.pcm,KsponSpeech_label_001178.txt
KsponSpeech_001179.pcm,KsponSpeech_label_001179.txt
KsponSpeech_001180.pcm,KsponSpeech_label_001180.txt
KsponSpeech_001181.pcm,KsponSpeech_label_001181.txt
KsponSpeech_001182.pcm,KsponSpeech_label_001182.txt
KsponSpeech_001183.pcm,KsponSpeech_label_001183.txt
KsponSpeech_001184.pcm,KsponSpeech_label_001184.txt
KsponSpeech_001185.pcm,KsponSpeech_label_001185.txt
KsponSpeech_001186.pcm,KsponSpeech_label_001186.txt
KsponSpeech_001187.pcm,KsponSpeech_label_001187.txt
KsponSpeech_001188.pcm,KsponSpeech_label_001188.txt
KsponSpeech_001189.pcm,KsponSpeech_label_001189.txt
KsponSpeech_001190.pcm,KsponSpeech_label_001190.txt
KsponSpeech_001191.pcm,KsponSpeech_label_001191.txt
KsponSpeech_001192.pcm,KsponSpeech_label_001192.txt
KsponSpeech_001193.pcm,KsponSpeech_label_001193.txt
KsponSpeech_001194.pcm,KsponSpeech_label_001194.txt
KsponSpeech_001195.pcm,KsponSpeech_label_001195.txt
KsponSpeech_001196.pcm,KsponSpeech_label_001196.txt
KsponSpeech_001197.pcm,KsponSpeech_label_001197.txt
KsponSpeech_001198.pcm,KsponSpeech_label_001198.txt
KsponSpeech_001199.pcm,KsponSpeech_label_001199.txt
KsponSpeech_001200.pcm,KsponSpeech_label_001200.txt
KsponSpeech_001201.pcm,KsponSpeech_label_001201.txt
KsponSpeech_001202.pcm,KsponSpeech_label_001202.txt
KsponSpeech_001203.pcm,KsponSpeech_label_001203.txt
KsponSpeech_001204.pcm,KsponSpeech_label_001204.txt
KsponSpeech_001205.pcm,KsponSpeech_label_001205.txt
KsponSpeech_001206.pcm,KsponSpeech_label_001206.txt
KsponSpeech_001207.pcm,KsponSpeech_label_001207.txt
KsponSpeech_001208.pcm,KsponSpeech_label_001208.txt
KsponSpeech_001209.pcm,KsponSpeech_label_001209.txt
KsponSpeech_001210.pcm,KsponSpeech_label_001210.txt
KsponSpeech_001211.pcm,KsponSpeech_label_001211.txt
KsponSpeech_001212.pcm,KsponSpeech_label_001212.txt
KsponSpeech_001213.pcm,KsponSpeech_label_001213.txt
KsponSpeech_001214.pcm,KsponSpeech_label_001214.txt
KsponSpeech_001215.pcm,KsponSpeech_label_001215.txt
KsponSpeech_001216.pcm,KsponSpeech_label_001216.txt
KsponSpeech_001217.pcm,KsponSpeech_label_001217.txt
KsponSpeech_001218.pcm,KsponSpeech_label_001218.txt
KsponSpeech_001219.pcm,KsponSpeech_label_001219.txt
KsponSpeech_001220.pcm,KsponSpeech_label_001220.txt
KsponSpeech_001221.pcm,KsponSpeech_label_001221.txt
KsponSpeech_001222.pcm,KsponSpeech_label_001222.txt
KsponSpeech_001223.pcm,KsponSpeech_label_001223.txt
KsponSpeech_001224.pcm,KsponSpeech_label_001224.txt
KsponSpeech_001225.pcm,KsponSpeech_label_001225.txt
KsponSpeech_001226.pcm,KsponSpeech_label_001226.txt
KsponSpeech_001227.pcm,KsponSpeech_label_001227.txt
KsponSpeech_001228.pcm,KsponSpeech_label_001228.txt
KsponSpeech_001229.pcm,KsponSpeech_label_001229.txt
KsponSpeech_001230.pcm,KsponSpeech_label_001230.txt
KsponSpeech_001231.pcm,KsponSpeech_label_001231.txt
KsponSpeech_001232.pcm,KsponSpeech_label_001232.txt
KsponSpeech_001233.pcm,KsponSpeech_label_001233.txt
KsponSpeech_001234.pcm,KsponSpeech_label_001234.txt
KsponSpeech_001235.pcm,KsponSpeech_label_001235.txt
KsponSpeech_001236.pcm,KsponSpeech_label_001236.txt
KsponSpeech_001237.pcm,KsponSpeech_label_001237.txt
KsponSpeech_001238.pcm,KsponSpeech_label_001238.txt
KsponSpeech_001239.pcm,KsponSpeech_label_001239.txt
KsponSpeech_001240.pcm,KsponSpeech_label_001240.txt
KsponSpeech_001241.pcm,KsponSpeech_label_001241.txt
KsponSpeech_001242.pcm,KsponSpeech_label_001242.txt
KsponSpeech_001243.pcm,KsponSpeech_label_001243.txt
KsponSpeech_001244.pcm,KsponSpeech_label_001244.txt
KsponSpeech_001245.pcm,KsponSpeech_label_001245.txt
KsponSpeech_001246.pcm,KsponSpeech_label_001246.txt
KsponSpeech_001247.pcm,KsponSpeech_label_001247.txt
KsponSpeech_001248.pcm,KsponSpeech_label_001248.txt
KsponSpeech_001249.pcm,KsponSpeech_label_001249.txt
KsponSpeech_001250.pcm,KsponSpeech_label_001250.txt
KsponSpeech_001251.pcm,KsponSpeech_label_001251.txt
KsponSpeech_001252.pcm,KsponSpeech_label_001252.txt
KsponSpeech_001253.pcm,KsponSpeech_label_001253.txt
KsponSpeech_001254.pcm,KsponSpeech_label_001254.txt
KsponSpeech_001255.pcm,KsponSpeech_label_001255.txt
KsponSpeech_001256.pcm,KsponSpeech_label_001256.txt
KsponSpeech_001257.pcm,KsponSpeech_label_001257.txt
KsponSpeech_001258.pcm,KsponSpeech_label_001258.txt
KsponSpeech_001259.pcm,KsponSpeech_label_001259.txt
KsponSpeech_001260.pcm,KsponSpeech_label_001260.txt
KsponSpeech_001261.pcm,KsponSpeech_label_001261.txt
KsponSpeech_001262.pcm,KsponSpeech_label_001262.txt
KsponSpeech_001263.pcm,KsponSpeech_label_001263.txt
KsponSpeech_001264.pcm,KsponSpeech_label_001264.txt
KsponSpeech_001265.pcm,KsponSpeech_label_001265.txt
KsponSpeech_001266.pcm,KsponSpeech_label_001266.txt
KsponSpeech_001267.pcm,KsponSpeech_label_001267.txt
KsponSpeech_001268.pcm,KsponSpeech_label_001268.txt
KsponSpeech_001269.pcm,KsponSpeech_label_001269.txt
KsponSpeech_001270.pcm,KsponSpeech_label_001270.txt
KsponSpeech_001271.pcm,KsponSpeech_label_001271.txt
KsponSpeech_001272.pcm,KsponSpeech_label_001272.txt
KsponSpeech_001273.pcm,KsponSpeech_label_001273.txt
KsponSpeech_001274.pcm,KsponSpeech_label_001274.txt
KsponSpeech_001275.pcm,KsponSpeech_label_001275.txt
KsponSpeech_001276.pcm,KsponSpeech_label_001276.txt
KsponSpeech_001277.pcm,KsponSpeech_label_001277.txt
KsponSpeech_001278.pcm,KsponSpeech_label_001278.txt
KsponSpeech_001279.pcm,KsponSpeech_label_001279.txt
KsponSpeech_001280.pcm,KsponSpeech_label_001280.txt
KsponSpeech_001281.pcm,KsponSpeech_label_001281.txt
KsponSpeech_001282.pcm,KsponSpeech_label_001282.txt
KsponSpeech_001283.pcm,KsponSpeech_label_001283.txt
KsponSpeech_001284.pcm,KsponSpeech_label_001284.txt
KsponSpeech_001285.pcm,KsponSpeech_label_001285.txt
KsponSpeech_001286.pcm,KsponSpeech_label_001286.txt
KsponSpeech_001287.pcm,KsponSpeech_label_001287.txt
KsponSpeech_001288.pcm,KsponSpeech_label_001288.txt
KsponSpeech_001289.pcm,KsponSpeech_label_001289.txt
KsponSpeech_001290.pcm,KsponSpeech_label_001290.txt
KsponSpeech_001291.pcm,KsponSpeech_label_001291.txt
KsponSpeech_001292.pcm,KsponSpeech_label_001292.txt
KsponSpeech_001293.pcm,KsponSpeech_label_001293.txt
KsponSpeech_001294.pcm,KsponSpeech_label_001294.txt
KsponSpeech_001295.pcm,KsponSpeech_label_001295.txt
KsponSpeech_001296.pcm,KsponSpeech_label_001296.txt
KsponSpeech_001297.pcm,KsponSpeech_label_001297.txt
KsponSpeech_001298.pcm,KsponSpeech_label_001298.txt
KsponSpeech_001299.pcm,KsponSpeech_label_001299.txt
KsponSpeech_001300.pcm,KsponSpeech_label_001300.txt
KsponSpeech_001301.pcm,KsponSpeech_label_001301.txt
KsponSpeech_001302.pcm,KsponSpeech_label_001302.txt
KsponSpeech_001303.pcm,KsponSpeech_label_001303.txt
KsponSpeech_001304.pcm,KsponSpeech_label_001304.txt
KsponSpeech_001305.pcm,KsponSpeech_label_001305.txt
KsponSpeech_001306.pcm,KsponSpeech_label_001306.txt
KsponSpeech_001307.pcm,KsponSpeech_label_001307.txt
KsponSpeech_001308.pcm,KsponSpeech_label_001308.txt
KsponSpeech_001309.pcm,KsponSpeech_label_001309.txt
KsponSpeech_001310.pcm,KsponSpeech_label_001310.txt
KsponSpeech_001311.pcm,KsponSpeech_label_001311.txt
KsponSpeech_001312.pcm,KsponSpeech_label_001312.txt
KsponSpeech_001313.pcm,KsponSpeech_label_001313.txt
KsponSpeech_001314.pcm,KsponSpeech_label_001314.txt
KsponSpeech_001315.pcm,KsponSpeech_label_001315.txt
KsponSpeech_001316.pcm,KsponSpeech_label_001316.txt
KsponSpeech_001317.pcm,KsponSpeech_label_001317.txt
KsponSpeech_001318.pcm,KsponSpeech_label_001318.txt
KsponSpeech_001319.pcm,KsponSpeech_label_001319.txt
KsponSpeech_001320.pcm,KsponSpeech_label_001320.txt
KsponSpeech_001321.pcm,KsponSpeech_label_001321.txt
KsponSpeech_001322.pcm,KsponSpeech_label_001322.txt
KsponSpeech_001323.pcm,KsponSpeech_label_001323.txt
KsponSpeech_001324.pcm,KsponSpeech_label_001324.txt
KsponSpeech_001325.pcm,KsponSpeech_label_001325.txt
KsponSpeech_001326.pcm,KsponSpeech_label_001326.txt
KsponSpeech_001327.pcm,KsponSpeech_label_001327.txt
KsponSpeech_001328.pcm,KsponSpeech_label_001328.txt
KsponSpeech_001329.pcm,KsponSpeech_label_001329.txt
KsponSpeech_001330.pcm,KsponSpeech_label_001330.txt
KsponSpeech_001331.pcm,KsponSpeech_label_001331.txt
KsponSpeech_001332.pcm,KsponSpeech_label_001332.txt
KsponSpeech_001333.pcm,KsponSpeech_label_001333.txt
KsponSpeech_001334.pcm,KsponSpeech_label_001334.txt
KsponSpeech_001335.pcm,KsponSpeech_label_001335.txt
KsponSpeech_001336.pcm,KsponSpeech_label_001336.txt
KsponSpeech_001337.pcm,KsponSpeech_label_001337.txt
KsponSpeech_001338.pcm,KsponSpeech_label_001338.txt
KsponSpeech_001339.pcm,KsponSpeech_label_001339.txt
KsponSpeech_001340.pcm,KsponSpeech_label_001340.txt
KsponSpeech_001341.pcm,KsponSpeech_label_001341.txt
KsponSpeech_001342.pcm,KsponSpeech_label_001342.txt
KsponSpeech_001343.pcm,KsponSpeech_label_001343.txt
KsponSpeech_001344.pcm,KsponSpeech_label_001344.txt
KsponSpeech_001345.pcm,KsponSpeech_label_001345.txt
KsponSpeech_001346.pcm,KsponSpeech_label_001346.txt
KsponSpeech_001347.pcm,KsponSpeech_label_001347.txt
KsponSpeech_001348.pcm,KsponSpeech_label_001348.txt
KsponSpeech_001349.pcm,KsponSpeech_label_001349.txt
KsponSpeech_001350.pcm,KsponSpeech_label_001350.txt
KsponSpeech_001351.pcm,KsponSpeech_label_001351.txt
KsponSpeech_001352.pcm,KsponSpeech_label_001352.txt
KsponSpeech_001353.pcm,KsponSpeech_label_001353.txt
